,index,id,id_simbolo,ultimo_precio,ultimo_fecha,ultimo_size,fecha_insercion,bi_1_precio,bi_1_size,bi_2_precio,bi_2_size,bi_3_precio,bi_3_size,bi_4_precio,bi_4_size,bi_5_precio,bi_5_size,of_1_precio,of_1_size,of_2_precio,of_2_size,of_3_precio,of_3_size,of_4_precio,of_4_size,of_5_precio,of_5_size,biof_fecha,insercion_dia,ev,nv,trade,trade_cat,OFI
10214,1411425,1113990705,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:38:52,3934,2024-08-14 18:39:03.626,4290.0,126028,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,2366,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36264,2024-08-14 18:39:03.550000,,2147483647,4021718,False,nan,-0.0967741935483871
10215,1411557,1113990847,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:38:52,3934,2024-08-14 18:39:05.086,4290.0,126028,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,2366,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:39:04.990000,,2147483647,4021718,False,nan,-0.0967741935483871
10216,1411906,1113991224,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:38:52,3934,2024-08-14 18:39:09.717,4290.0,126028,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,2366,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36264,2024-08-14 18:39:09.641000,,2147483647,4021718,False,nan,-0.0967741935483871
10217,1412040,1113991379,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:38:52,3934,2024-08-14 18:39:10.753,4290.0,126028,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,2366,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:39:10.661000,,2147483647,4021718,False,nan,-0.0967741935483871
10218,1412074,1113991416,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:39:11,20,2024-08-14 18:39:11.236,4290.0,126028,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,2366,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:39:11.161000,,2147483647,4021718,True,bid,-0.14754098360655737
10219,1412112,1113991460,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:39:11,20,2024-08-14 18:39:11.849,4290.0,126008,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,2366,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:39:11.772000,,2147483647,4021718,False,nan,-0.14754098360655737
10220,1412159,1113991508,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:39:11,20,2024-08-14 18:39:12.347,4290.0,126008,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,2366,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:39:12.272000,,2147483647,4021738,False,nan,-0.14754098360655737
10221,1412201,1113991550,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:39:11,20,2024-08-14 18:39:13.156,4290.0,126008,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1066,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:39:13.076000,,2147483647,4021738,False,nan,-0.14754098360655737
10222,1412891,1113992325,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:39:11,20,2024-08-14 18:39:24.733,4290.0,126008,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1066,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36264,2024-08-14 18:39:24.658000,,2147483647,4021738,False,nan,-0.14754098360655737
10223,1413032,1113992476,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:39:11,20,2024-08-14 18:39:27.099,4290.0,126008,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1066,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:39:27.023000,,2147483647,4021738,False,nan,-0.14754098360655737
10224,1413193,1113992691,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:39:11,20,2024-08-14 18:39:29.456,4290.0,126008,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1066,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36264,2024-08-14 18:39:29.380000,,2147483647,4021738,False,nan,-0.14754098360655737
10225,1413314,1113992823,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:39:11,20,2024-08-14 18:39:31.324,4290.0,126008,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1066,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:39:31.248000,,2147483647,4021738,False,nan,-0.14754098360655737
10226,1413400,1113992930,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:39:11,20,2024-08-14 18:39:32.189,4290.0,126008,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1066,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36264,2024-08-14 18:39:32.110000,,2147483647,4021738,False,nan,-0.14754098360655737
10227,1413451,1113992987,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:39:11,20,2024-08-14 18:39:33.009,4290.0,126008,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1066,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:39:32.934000,,2147483647,4021738,False,nan,-0.14754098360655737
10228,1413475,1113993012,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:39:33,10,2024-08-14 18:39:33.509,4290.0,126008,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1066,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:39:33.433000,,2147483647,4021738,True,bid,-0.16666666666666666
10229,1413507,1113993046,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:39:33,10,2024-08-14 18:39:34.127,4290.0,125998,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1066,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:39:34.051000,,2147483647,4021738,False,nan,-0.16666666666666666
10230,1413565,1113993108,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:39:33,10,2024-08-14 18:39:34.633,4290.0,125998,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1066,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:39:34.552000,,2147483647,4021748,False,nan,-0.16666666666666666
10231,1414640,1113994357,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:39:33,10,2024-08-14 18:39:52.587,4290.0,126048,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1066,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:39:52.503000,,2147483647,4021748,False,nan,-0.16666666666666666
10232,1414797,1113994535,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:39:54,14,2024-08-14 18:39:54.983,4290.0,126048,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1066,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:39:54.907000,,2147483647,4021748,True,offer,-0.13793103448275862
10233,1414831,1113994574,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:39:54,14,2024-08-14 18:39:55.648,4290.0,126048,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1052,4300.0,146605,4305.0,1826,4310.0,32143,4315.0,36264,2024-08-14 18:39:55.573000,,2147483647,4021748,False,nan,-0.13793103448275862
10234,1414889,1113994637,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:39:54,14,2024-08-14 18:39:56.148,4290.0,126048,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1052,4300.0,146605,4305.0,1826,4310.0,32143,4315.0,36264,2024-08-14 18:39:56.073000,,2147483647,4021762,False,nan,-0.13793103448275862
10235,1415624,1113995504,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:39:54,14,2024-08-14 18:40:05.366,4290.0,126048,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1052,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:40:05.286000,,2147483647,4021762,False,nan,-0.13793103448275862
10236,1416317,1113996260,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:40:14,50,2024-08-14 18:40:14.268,4290.0,126048,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1052,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:40:14.192000,,2147483647,4021762,True,offer,-0.11864406779661017
10237,1416349,1113996301,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:40:14,50,2024-08-14 18:40:14.934,4290.0,126048,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1002,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:40:14.858000,,2147483647,4021762,False,nan,-0.11864406779661017
10238,1416376,1113996334,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:40:14,50,2024-08-14 18:40:15.434,4290.0,126048,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1002,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:40:15.358000,,2147483647,4021812,False,nan,-0.11864406779661017
10239,1416924,1113997006,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:40:24,1,2024-08-14 18:40:24.572,4290.0,126048,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1002,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:40:24.495000,,2147483647,4021812,True,bid,-0.13333333333333333
10240,1416961,1113997050,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:40:24,1,2024-08-14 18:40:25.236,4290.0,126047,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1002,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:40:25.160000,,2147483647,4021812,False,nan,-0.13333333333333333
10241,1417001,1113997092,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:40:24,1,2024-08-14 18:40:25.743,4290.0,126047,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1002,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:40:25.660000,,2147483647,4021813,False,nan,-0.13333333333333333
10242,1417082,1113997187,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:40:24,1,2024-08-14 18:40:26.602,4290.0,126047,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1002,4300.0,146605,4305.0,1826,4310.0,31911,4315.0,36264,2024-08-14 18:40:26.521000,,2147483647,4021813,False,nan,-0.13333333333333333
10243,1417237,1113997400,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:40:24,1,2024-08-14 18:40:28.726,4290.0,126047,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1002,4300.0,146618,4305.0,1826,4310.0,31911,4315.0,36264,2024-08-14 18:40:28.644000,,2147483647,4021813,False,nan,-0.13333333333333333
10244,1417327,1113997526,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:40:24,1,2024-08-14 18:40:30.054,4290.0,126047,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1002,4300.0,146618,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:40:29.972000,,2147483647,4021813,False,nan,-0.13333333333333333
10245,1417726,1113998041,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:40:34,1,2024-08-14 18:40:34.934,4290.0,126047,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1002,4300.0,146618,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:40:34.858000,,2147483647,4021813,True,bid,-0.14754098360655737
10246,1417766,1113998083,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:40:34,1,2024-08-14 18:40:35.602,4290.0,126046,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1002,4300.0,146618,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:40:35.525000,,2147483647,4021813,False,nan,-0.14754098360655737
10247,1417787,1113998111,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:40:34,1,2024-08-14 18:40:36.101,4290.0,126046,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1002,4300.0,146618,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:40:36.024000,,2147483647,4021814,False,nan,-0.14754098360655737
10248,1417999,1113998377,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:40:34,1,2024-08-14 18:40:39.025,4290.0,126046,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,2502,4300.0,146618,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:40:38.949000,,2147483647,4021814,False,nan,-0.14754098360655737
10249,1418118,1113998505,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:40:34,1,2024-08-14 18:40:40.452,4290.0,126046,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,2502,4300.0,146618,4305.0,1826,4310.0,31911,4315.0,36264,2024-08-14 18:40:40.368000,,2147483647,4021814,False,nan,-0.14754098360655737
10250,1418405,1113998832,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:40:34,1,2024-08-14 18:40:44.414,4290.0,126046,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,2502,4300.0,146618,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:40:44.328000,,2147483647,4021814,False,nan,-0.14754098360655737
10251,1418520,1113999015,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:40:46,1558,2024-08-14 18:40:46.222,4290.0,126046,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,2502,4300.0,146618,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:40:46.140000,,2147483647,4021814,True,bid,-0.22033898305084745
10252,1418560,1113999063,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:40:46,1558,2024-08-14 18:40:46.755,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,2902,4300.0,146618,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:40:46.639000,,2147483647,4021814,False,nan,-0.22033898305084745
10253,1418576,1113999083,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:40:46,1558,2024-08-14 18:40:47.216,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,2902,4300.0,146618,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:40:47.140000,,2147483647,4023372,False,nan,-0.22033898305084745
10254,1418669,1113999200,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:40:48,33,2024-08-14 18:40:48.628,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,2902,4300.0,146618,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:40:48.553000,,2147483647,4023372,True,offer,-0.2
10255,1418710,1113999270,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:40:48,33,2024-08-14 18:40:49.222,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,2889,4300.0,146618,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:40:49.147000,,2147483647,4023372,False,nan,-0.2
10256,1418753,1113999334,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:40:48,33,2024-08-14 18:40:49.723,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,2889,4300.0,146618,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:40:49.647000,,2147483647,4023405,False,nan,-0.2
10257,1419021,1113999628,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:40:48,33,2024-08-14 18:40:53.881,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,3035,4300.0,146618,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:40:53.801000,,2147483647,4023405,False,nan,-0.2
10258,1419240,1113999887,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:40:57,5,2024-08-14 18:40:57.869,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,3035,4300.0,146618,4305.0,1826,4310.0,31911,4315.0,36495,2024-08-14 18:40:57.793000,,2147483647,4023405,True,offer,-0.16666666666666666
10259,1419280,1113999941,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:40:57,5,2024-08-14 18:40:58.541,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,3030,4300.0,146618,4305.0,1826,4310.0,31911,4315.0,36264,2024-08-14 18:40:58.465000,,2147483647,4023405,False,nan,-0.16666666666666666
10260,1419324,1113999997,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:40:57,5,2024-08-14 18:40:59.041,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,3030,4300.0,146618,4305.0,1826,4310.0,31911,4315.0,36264,2024-08-14 18:40:58.965000,,2147483647,4023410,False,nan,-0.16666666666666666
10261,1419400,1114000092,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:40:57,5,2024-08-14 18:41:00.328,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,3030,4300.0,146618,4305.0,1826,4310.0,31912,4315.0,36264,2024-08-14 18:41:00.250000,,2147483647,4023410,False,nan,-0.16666666666666666
10262,1419530,1114000232,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:40:57,5,2024-08-14 18:41:02.010,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,3030,4300.0,146618,4305.0,1826,4310.0,31912,4315.0,36495,2024-08-14 18:41:01.917000,,2147483647,4023410,False,nan,-0.16666666666666666
10263,1419632,1114000341,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:40:57,5,2024-08-14 18:41:03.192,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,3030,4300.0,146618,4305.0,1826,4310.0,31912,4315.0,36264,2024-08-14 18:41:03.116000,,2147483647,4023410,False,nan,-0.16666666666666666
10264,1419725,1114000445,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:40:57,5,2024-08-14 18:41:04.395,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,3030,4300.0,146618,4305.0,1826,4310.0,31912,4315.0,36495,2024-08-14 18:41:04.316000,,2147483647,4023410,False,nan,-0.16666666666666666
10265,1419750,1114000473,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:41:04,100,2024-08-14 18:41:04.895,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,3030,4300.0,146618,4305.0,1826,4310.0,31912,4315.0,36495,2024-08-14 18:41:04.816000,,2147483647,4023410,True,offer,-0.13333333333333333
10266,1419780,1114000504,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:41:04,100,2024-08-14 18:41:05.392,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,2930,4300.0,146618,4305.0,1826,4310.0,31912,4315.0,36495,2024-08-14 18:41:05.316000,,2147483647,4023510,False,nan,-0.13333333333333333
10267,1420175,1114001049,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:41:04,100,2024-08-14 18:41:11.335,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,2930,4300.0,146618,4305.0,1826,4310.0,31912,4315.0,36264,2024-08-14 18:41:11.233000,,2147483647,4023510,False,nan,-0.13333333333333333
10268,1420232,1114001156,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:41:12,864,2024-08-14 18:41:12.249,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,2930,4300.0,146618,4305.0,1826,4310.0,31912,4315.0,36264,2024-08-14 18:41:12.132000,,2147483647,4023510,True,offer,-0.13333333333333333
10269,1420268,1114001217,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:41:12,136,2024-08-14 18:41:12.708,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,2930,4300.0,146618,4305.0,1826,4310.0,31912,4315.0,36264,2024-08-14 18:41:12.632000,,2147483647,4023510,False,nan,-0.13333333333333333
10270,1420315,1114001268,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:41:12,136,2024-08-14 18:41:13.208,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1930,4300.0,146618,4305.0,1826,4310.0,31912,4315.0,36264,2024-08-14 18:41:13.133000,,2147483647,4024510,False,nan,-0.13333333333333333
10271,1420510,1114001558,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:41:16,1364,2024-08-14 18:41:16.427,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1930,4300.0,146618,4305.0,1826,4310.0,31912,4315.0,36264,2024-08-14 18:41:16.349000,,2147483647,4024510,True,offer,-0.11475409836065574
10272,1420549,1114001599,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:41:16,2470,2024-08-14 18:41:16.925,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1930,4300.0,146618,4305.0,1826,4310.0,31912,4315.0,36264,2024-08-14 18:41:16.849000,,2147483647,4024510,False,nan,-0.11475409836065574
10273,1420595,1114001666,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:41:16,2470,2024-08-14 18:41:17.474,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1500,4300.0,146618,4305.0,1826,4310.0,31912,4315.0,36264,2024-08-14 18:41:17.350000,,2147483647,4028910,False,nan,-0.11475409836065574
10274,1421384,1114002656,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:41:16,2470,2024-08-14 18:41:28.930,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1500,4300.0,146618,4305.0,1826,4310.0,31912,4315.0,36495,2024-08-14 18:41:28.817000,,2147483647,4028910,False,nan,-0.11475409836065574
10275,1421502,1114002852,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:41:16,2470,2024-08-14 18:41:30.093,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1500,4300.0,146618,4305.0,1826,4310.0,31912,4315.0,36264,2024-08-14 18:41:29.999000,,2147483647,4028910,False,nan,-0.11475409836065574
10276,1421706,1114003160,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:41:32,46,2024-08-14 18:41:32.587,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1500,4300.0,146618,4305.0,1826,4310.0,31912,4315.0,36264,2024-08-14 18:41:32.511000,,2147483647,4028910,True,offer,-0.06666666666666667
10277,1421754,1114003214,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:41:32,46,2024-08-14 18:41:33.146,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1454,4300.0,146648,4305.0,1826,4310.0,31912,4315.0,36264,2024-08-14 18:41:33.067000,,2147483647,4028910,False,nan,-0.06666666666666667
10278,1421791,1114003268,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:41:32,46,2024-08-14 18:41:33.643,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1454,4300.0,146648,4305.0,1826,4310.0,31912,4315.0,36264,2024-08-14 18:41:33.567000,,2147483647,4028956,False,nan,-0.06666666666666667
10279,1422103,1114003655,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:41:37,1,2024-08-14 18:41:37.201,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1454,4300.0,146648,4305.0,1826,4310.0,31912,4315.0,36264,2024-08-14 18:41:37.123000,,2147483647,4028956,True,offer,-0.04918032786885246
10280,1422156,1114003711,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:41:37,1,2024-08-14 18:41:37.721,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1453,4300.0,146648,4305.0,1826,4310.0,31912,4315.0,36495,2024-08-14 18:41:37.641000,,2147483647,4028956,False,nan,-0.04918032786885246
10281,1422205,1114003760,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:41:37,1,2024-08-14 18:41:38.217,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1453,4300.0,146648,4305.0,1826,4310.0,31912,4315.0,36495,2024-08-14 18:41:38.141000,,2147483647,4028957,False,nan,-0.04918032786885246
10282,1422527,1114004159,MERV - XMEV - GGAL - 24hs,4295.0,2024-08-14 18:41:37,1,2024-08-14 18:41:43.122,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1453,4300.0,146652,4305.0,1976,4310.0,31912,4315.0,36495,2024-08-14 18:41:43.046000,,2147483647,4028957,False,nan,-0.04918032786885246
10283,1422940,1114004633,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:41:51,10,2024-08-14 18:41:51.500,4290.0,124488,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1453,4300.0,146652,4305.0,1976,4310.0,31912,4315.0,36495,2024-08-14 18:41:51.425000,,2147483647,4028957,True,bid,-0.06451612903225806
10284,1422967,1114004663,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:41:51,10,2024-08-14 18:41:52.168,4290.0,124478,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1453,4300.0,146652,4305.0,1976,4310.0,31912,4315.0,36495,2024-08-14 18:41:52.092000,,2147483647,4028957,False,nan,-0.06451612903225806
10285,1423012,1114004712,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:41:51,10,2024-08-14 18:41:52.668,4290.0,124478,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1453,4300.0,146652,4305.0,1976,4310.0,31912,4315.0,36495,2024-08-14 18:41:52.592000,,2147483647,4028967,False,nan,-0.06451612903225806
10286,1423123,1114004833,MERV - XMEV - GGAL - 24hs,4290.0,2024-08-14 18:41:51,10,2024-08-14 18:41:54.387,4290.0,124478,4285.0,8848,4280.0,31607,4275.0,4891,4270.0,6245,4295.0,1453,4300.0,146652,4305.0,1976,4310.0,31912,4315.0,36264,2024-08-14 18:41:54.305000,,2147483647,4028967,False,nan,-0.06451612903225806
